sentence_id,text,label,split,source_dataset,source_config
banking77-train-3521,I need to freeze my card as soon as possible. I just checked my account and saw that there have been several payments that I don't recognize over the course of a few days. Can we investigate and get my money back?,16,train,banking77,default
banking77-train-3522,There are some charges that I don't recognize.  It happened days ago.  Can I get these charges back?  Should I cancel my card?,16,train,banking77,default
banking77-train-3523,Please help.  There is a payment in the app that isn't mine.,16,train,banking77,default
banking77-train-3524,I am seeing in the App a payment that its not mine,16,train,banking77,default
banking77-train-3525,There's a payment in the app I don't recognize.,16,train,banking77,default
banking77-train-3526,"Hello, i just checked my statement and there seems to be a payment from my card that I have never seen before.",16,train,banking77,default
banking77-train-3527,There is a card payment I'm not familiar with.,16,train,banking77,default
banking77-train-3528,There is a strange payment on my card and I don't know what to do.,16,train,banking77,default
banking77-train-3529,Is it possible someone has access to my card? I noticed that there are a couple of payments in the app I'm sure I did not make. Can you find out what's going on here?,16,train,banking77,default
banking77-train-3530,There are some card payments that I haven't done myself. What is going on with my card and does somebody else have access to my card?,16,train,banking77,default
banking77-train-3531,I have a payment in my statement that is off,16,train,banking77,default
banking77-train-3532,I did not do this payment,16,train,banking77,default
banking77-train-3533,I've never been to that store.  That's a fraudulent charge.,16,train,banking77,default
banking77-train-3534,"There are charges on my card from the past few day I am pretty sure I didnt make, can you please freeze it for me? How do I get my money returned since it wasnt me?",16,train,banking77,default
banking77-train-3535,I have a payment I didnt make on my account,16,train,banking77,default
banking77-train-3536,There were a couple of payments that I have noticed on my account with my card that I didn't make. Is it possible that somebody else has my card information?,16,train,banking77,default
banking77-train-3537,There is an unauthorized payment in my statement.,16,train,banking77,default
banking77-train-3538,"There are a couple payments with my card shown in the app that i really make myself. What's going on with this, maybe someone has access to my card?!",16,train,banking77,default
banking77-train-3539,I don't recognize this payment at all!  Help!,16,train,banking77,default
banking77-train-3540,There is a record of payment I never submitted on the app.,16,train,banking77,default
banking77-train-3541,I just looked over my statement and I don't recognize the name of a card payment.,16,train,banking77,default
banking77-train-3542,I didn't make a payment at this business.,16,train,banking77,default
banking77-train-3543,There is a payment on my card that I do not recognize.  I've never seen the name on the transaction before.,16,train,banking77,default
banking77-train-3544,Why do I have a strange payment on my statement?,16,train,banking77,default
banking77-train-3545,i didnt do this charge,16,train,banking77,default
banking77-train-3546,I did not charge my account for that transaction.  That's an error.,16,train,banking77,default
banking77-train-3547,There is a payment that is not mine in the App.,16,train,banking77,default
banking77-train-3548,I see an unfamiliar payment on my statement.,16,train,banking77,default
banking77-train-3549,Why is this payment on my app,16,train,banking77,default
banking77-train-3550,There is a payment I don't recognize,16,train,banking77,default
banking77-train-3551,This card payment isn't is recognition.,16,train,banking77,default
banking77-train-3552,why do I have an unknown payment?,16,train,banking77,default
banking77-train-3553,Payment I did not make.,16,train,banking77,default
banking77-train-3554,"I just saw some charges on my card from the past days that I dont recognize, I need to freeze the card asap! Will I be able to get my money back?",16,train,banking77,default
banking77-train-3555,There are a couple of payments with my card shown in the app that I really didn't make myself. What's going on with this?,16,train,banking77,default
banking77-train-3556,Why is there a payment I didn't do in my app?,16,train,banking77,default
banking77-train-3557,I have a payment that I didn't make.,16,train,banking77,default
banking77-train-3558,The app is showing a payment I never made.,16,train,banking77,default
banking77-train-3559,I checked the app and there is a payment that I don't recognize.,16,train,banking77,default
banking77-train-3560,How do I find out how or where this transaction on my account came from?,16,train,banking77,default
banking77-train-3561,I need to figure out who has access to my card there are some payments I didn't make that are showing on the app.  Could you please help?,16,train,banking77,default
banking77-train-3562,There is a strange payment on my card.,16,train,banking77,default
banking77-train-3563,I've got charges on my account I did not authorize. Can I get this money back from the last couple of days that it's been coming out? I also need to freeze my card.,16,train,banking77,default
banking77-train-3564,There is a payment made with my card that I don't recognize at all.,16,train,banking77,default
banking77-train-3565,I saw a payment come out of my account for a merchant I don't remember.,16,train,banking77,default
